678,4
679,4
680,8
681,-1
682,0
683,1
684,1
685,0
686,7
687,4
688,1
689,6
690,5
691,1
692,0
693,6
694,7
695,7
696,6
697,4
698,7
699,8
700,2
701,7
702,7
703,5
704,5
705,-1
706,4
707,6
708,2
709,10
710,1
711,6
712,5
713,6
714,2
715,9
716,6
717,7
718,7
719,5
720,8
721,5
722,2
723,4
724,6
725,1
726,-1
727,1
728,3
729,4
730,9
731,7
732,3
733,4
734,7
735,6
736,8
737,1
738,5
739,2
740,0
741,1
742,4
743,8
744,8
745,2
746,0
747,5
748,1
749,10
750,2
751,0
752,3
753,7
754,3
755,4
756,0
757,7
758,1
759,0
760,0
761,0
762,0
763,0
764,6
765,3
766,6
767,10
768,2
769,3
770,1
771,1
772,10
773,2
774,4
775,4
776,9
777,5
778,5
779,5
780,6
781,1
782,8
783,5
784,4
785,6
786,7
787,1
788,0
789,4
790,2
791,7
792,1
793,1
794,8
795,3
796,4
797,3
798,10
799,0
800,1
801,1
802,1
803,3
804,3
805,6
806,3
807,4
808,6
809,6
810,3
811,2
812,2
813,7
814,0
815,7
816,3
817,1
818,3
819,1
820,4
821,2
822,0
823,5
824,8
825,4
826,-4
827,8
828,4
829,7
830,6
831,1
832,6
833,9
834,0
835,0
836,0
837,10
838,4
839,6
840,7
841,0
842,2
843,4
844,1
845,7
846,6
847,7
848,0
849,0
850,5
851,4
852,4
853,8
854,2
855,8
856,7
857,3
858,7
859,6
860,6
861,0
862,7
863,5
864,9
865,5
866,1
867,6
868,6
869,3
870,8
871,2
872,3
873,0
874,4
875,1
876,4
877,6
878,7
879,2
880,7
881,2
882,6
883,10
884,8
885,7
886,7
887,-1
888,2
889,8
890,6
891,1
892,1
893,8
894,0
895,6
896,7
897,4
898,8
899,7
900,2
901,2
902,6
903,2
904,2
905,8
906,9
907,5
908,7
909,6
910,5
911,8
912,6
913,6
914,10
915,1
916,7
917,0
918,7
919,9
920,6
921,3
922,6
923,2
924,6
925,5
926,2
927,2
928,5
929,4
930,7
931,6
932,3
933,5
934,1
935,8
936,0
937,2
938,3
939,0
940,4
941,6
942,1
943,7
944,-1
945,5
946,5
947,6
948,6
949,0
950,-1
951,4
952,8
953,7
954,4
955,4
956,4
957,6
958,6
959,4
960,0
961,0
962,1
963,0
964,7
965,5
966,6
967,4
968,8
969,6
970,8
971,3
972,1
973,4
974,5
975,7
976,6
977,0
978,4
979,5
980,6
981,4
982,9
983,8
984,2
985,3
986,0
987,6
988,7
989,0
990,7
991,5
992,5
993,4
994,5
995,2
996,7
997,8
998,9
999,11
1000,6
1001,2
1002,9
1003,3
1004,5
1005,6
1006,5
1007,1
1008,0
1009,7
1010,4
1011,4
1012,1
1013,9
1014,6
1015,1
1016,0
1017,6
1018,6
1019,2
1020,1
1021,6
1022,2
1023,2
1024,0
1025,1
1026,5
1027,1
1028,3
1029,10
1030,6
1031,5
1032,5
1033,0
1034,2
1035,6
1036,1
1037,7
1038,3
1039,3
1040,3
1041,2
1042,1
1043,2
1044,10
1045,5
1046,1
1047,5
1048,0
1049,0
1050,5
1051,4
1052,1
1053,7
1054,7
1055,1
1056,5
1057,2
1058,0
1059,0
1060,1
1061,5
1062,8
1063,8
1064,7
1065,-1
1066,2
1067,2
1068,4
1069,5
1070,0
1071,5
1072,5
1073,1
1074,0
1075,8
1076,4
1077,9
1078,0
1079,1
1080,0
1081,8
1082,0
1083,5
1084,6
1085,2
1086,7
1087,7
1088,1
1089,7
1090,4
1091,2
1092,10
1093,1
1094,6
1095,6
1096,8
1097,2
1098,5
1099,7
1100,8
1101,2
1102,7
1103,6
1104,7
1105,6
1106,2
1107,4
1108,8
1109,2
1110,1
1111,3
1112,6
1113,6
1114,3
1115,0
1116,5
1117,2
1118,4
1119,6
1120,3
1121,4
1122,5
1123,8
1124,7
1125,1
1126,3
1127,8
1128,7
1129,6
1130,2
1131,2
1132,7
1133,7
1134,1
1135,0
1136,1
1137,5
1138,0
1139,7
1140,6
1141,8
1142,6
1143,8
1144,0
1145,0
1146,3
1147,0
1148,-1
1149,0
1150,1
1151,4
1152,3
1153,0
1154,0
1155,5
1156,6
1157,1
1158,4
1159,7
1160,3
1161,9
1162,2
1163,1
1164,6
1165,4
1166,7
1167,8
1168,7
1169,7
1170,0
1171,5
1172,4
1173,8
1174,2
1175,2
1176,9
1177,0
1178,1
1179,0
1180,7
1181,1
1182,2
1183,8
1184,5
1185,7
1186,9
1187,4
1188,5
1189,3
1190,0
1191,1
1192,1
1193,0
1194,1
1195,1
1196,8
1197,7
1198,10
1199,0
1200,3
1201,3
1202,-1
1203,7
1204,4
1205,3
1206,8
1207,1
1208,2
1209,6
1210,7
1211,8
1212,4
1213,3
1214,3
1215,3
1216,9
1217,-1
1218,1
1219,6
1220,0
1221,4
1222,5
1223,8
1224,6
1225,0
1226,9
1227,8
1228,7
1229,4
1230,1
1231,7
1232,0
1233,1
1234,0
1235,2
1236,1
1237,2
1238,3
1239,9
1240,6
1241,6
1242,6
1243,1
1244,6
1245,5
1246,6
1247,6
1248,0
1249,6
1250,6
1251,2
1252,8
1253,5
1254,8
1255,2
1256,4
1257,3
1258,0
1259,0
1260,1
1261,7
1262,8
1263,4
1264,6
1265,7
1266,2
1267,3
1268,3
1269,7
1270,4
1271,3
1272,1
1273,3
1274,7
1275,9
1276,1
1277,0
1278,8
1279,9
1280,5
1281,0
1282,0
1283,2
1284,5
1285,4
1286,0
1287,4
1288,9
1289,7
1290,1
1291,0
1292,7
1293,2
1294,2
1295,6
1296,4
1297,4
1298,0
1299,2
1300,7
1301,2
1302,3
1303,0
1304,4
1305,9
1306,7
1307,3
1308,2
1309,1
1310,6
1311,0
1312,0
1313,3
1314,0
1315,2
1316,3
1317,6
1318,1
1319,8
1320,6
1321,4
1322,0
1323,6
1324,2
1325,8
1326,2
1327,0
1328,1
1329,2
1330,2
1331,6
1332,4
1333,0
1334,6
1335,7
1336,1
1337,2
1338,8
1339,0
1340,8
1341,5
1342,5
1343,1
1344,8
1345,0
1346,1
1347,6
1348,6
1349,5
1350,3
1351,8
1352,6
1353,7
1354,1
1355,7
1356,7
1357,9
1358,7
1359,6
1360,6
1361,4
1362,2
1363,1
1364,4
1365,9
1366,4
1367,1
1368,6
1369,9
1370,4
1371,7
1372,8
1373,9
1374,5
1375,5
1376,5
1377,1
1378,3
1379,0
1380,4
1381,6
1382,7
1383,8
1384,8
1385,2
1386,7
1387,3
1388,3
1389,-2
1390,7
1391,5
1392,0
1393,3
1394,5
1395,1
1396,6
1397,0
1398,7
1399,4
1400,2
1401,6
1402,1
1403,8
1404,8
1405,4
1406,6
1407,2
1408,3
1409,6
1410,1
1411,6
1412,9
1413,4
1414,4
1415,0
1416,4
1417,4
1418,5
1419,7
1420,2
1421,4
1422,6
1423,5
1424,2
1425,7
1426,2
1427,5
1428,12
1429,0
1430,0
1431,3
1432,6
1433,11
1434,3
1435,8
1436,9
1437,4
1438,2
1439,0
1440,1
1441,8
1442,7
1443,0
1444,9
1445,1
1446,0
1447,2
1448,3
1449,0
1450,2
1451,1
1452,0
1453,7
1454,0
1455,7
1456,5
1457,1
1458,0
1459,0
1460,1
1461,7
1462,1
1463,6
1464,9
1465,1
1466,5
1467,4
1468,7
1469,4
1470,6
1471,1
1472,7
1473,6
1474,1
1475,6
1476,5
1477,9
1478,7
1479,7
1480,8
1481,6
1482,4
1483,5
1484,6
1485,0
1486,-2
1487,0
1488,7
1489,5
1490,6
1491,8
1492,7
1493,4
1494,0
1495,7
1496,6
1497,7
1498,1
1499,8
1500,0
1501,6
1502,3
1503,4
1504,1
1505,5
1506,6
1507,5
1508,4
1509,3
1510,2
1511,1
1512,0
1513,7
1514,2
1515,7
1516,3
1517,8
1518,3
1519,5
1520,6
1521,0
1522,6
1523,5
1524,10
1525,5
1526,6
1527,4
1528,7
1529,7
1530,6
1531,0
1532,5
1533,5
1534,9
1535,7
1536,10
1537,7
1538,8
1539,5
1540,3
1541,10
1542,4
1543,6
1544,4
1545,8
1546,0
1547,3
1548,6
1549,5
1550,5
1551,3
1552,4
1553,5
1554,2
1555,7
1556,4
1557,6
1558,1
1559,10
1560,1
1561,0
1562,0
1563,0
1564,6
1565,2
1566,1
1567,1
1568,6
1569,6
1570,8
1571,0
1572,6
1573,0
1574,7
1575,0
1576,1
1577,3
1578,7
1579,2
1580,0
1581,7
1582,2
1583,8
1584,9
1585,3
1586,2
1587,1
1588,8
1589,8
1590,-1
1591,9
1592,8
1593,8
1594,8
1595,7
1596,8
1597,2
1598,0
1599,7
1600,2
1601,7
1602,3
1603,3
1604,3
1605,-1
1606,7
1607,2
1608,9
1609,8
1610,5
1611,7
1612,4
1613,5
1614,1
1615,6
1616,8
1617,0
1618,5
1619,5
1620,8
1621,3
1622,8
1623,2
1624,4
1625,8
1626,8
1627,7
1628,7
1629,8
1630,11
1631,9
1632,3
1633,10
1634,2
1635,1
1636,7
1637,6
1638,1
1639,2
1640,1
1641,8
1642,9
1643,7
1644,5
1645,1
1646,1
1647,2
1648,2
1649,9
1650,8
1651,6
1652,7
1653,4
1654,8
1655,6
1656,2
1657,1
1658,0
1659,5
1660,4
1661,6
1662,8
1663,7
1664,8
1665,6
1666,8
1667,6
1668,6
1669,6
1670,3
1671,3
1672,8
1673,1
1674,4
1675,9
1676,1
1677,6
1678,2
1679,2
1680,0
1681,2
1682,1
1683,4
1684,6
1685,5
1686,4
1687,2
1688,4
1689,8
1690,3
1691,6
1692,6
1693,3
1694,5
1695,8
1696,3
1697,7
1698,9
1699,2
1700,1
1701,0
1702,3
1703,3
1704,7
1705,5
1706,8
1707,2
1708,2
1709,0
1710,3
1711,-1
1712,4
1713,-1
1714,1
1715,9
1716,3
1717,2
1718,6
1719,-1
1720,5
1721,5
1722,4
1723,5
1724,10
1725,1
1726,6
1727,7
1728,4
1729,8
1730,2
1731,3
1732,3
1733,7
1734,9
1735,10
1736,7
1737,9
1738,6
1739,5
1740,2
1741,7
1742,6
1743,5
1744,0
1745,7
1746,3
1747,6
1748,5
1749,7
1750,1
1751,4
1752,10
1753,3
1754,5
1755,6
1756,1
1757,3
1758,0
1759,2
1760,5
1761,5
1762,3
1763,8
1764,6
1765,3
1766,9
1767,5
1768,8
1769,5
1770,7
1771,6
1772,3
1773,8
1774,6
1775,1
1776,1
1777,11
1778,8
1779,6
1780,1
1781,1
1782,2
1783,1
1784,2
1785,4
1786,5
1787,3
1788,0
1789,6
1790,7
1791,7
1792,8
1793,1
1794,3
1795,0
1796,7
1797,5
1798,0
1799,6
1800,3
1801,5
1802,4
1803,3
1804,2
1805,0
1806,0
1807,8
1808,8
1809,7
1810,2
1811,8
1812,9
1813,1
1814,6
1815,0
1816,2
1817,7
1818,5
1819,6
1820,3
1821,0
1822,9
1823,5
1824,5
1825,1
1826,3
1827,0
1828,6
1829,1
1830,8
1831,0
1832,5
1833,0
1834,0
1835,9
1836,8
1837,2
1838,5
1839,8
1840,3
1841,3
1842,1
1843,6
1844,4
1845,7
1846,9
1847,0
1848,2
1849,2
1850,9
1851,4
1852,2
1853,6
1854,7
1855,0
1856,3
1857,6
1858,1
1859,1
1860,6
1861,3
1862,8
1863,8
1864,9
1865,9
1866,4
1867,5
1868,5
1869,5
1870,7
1871,3
1872,9
1873,0
1874,7
1875,1
1876,8
1877,2
1878,6
1879,3
1880,3
1881,2
1882,1
1883,3
1884,5
1885,5
1886,5
1887,2
1888,3
1889,7
1890,3
1891,3
1892,5
1893,4
1894,3
1895,1
1896,6
1897,0
1898,0
1899,8
1900,7
1901,2
1902,8
1903,0
1904,5
1905,8
1906,6
1907,4
1908,4
1909,0
1910,1
1911,6
1912,6
1913,0
1914,7
1915,3
1916,6
1917,3
1918,3
1919,0
1920,10
1921,1
1922,9
1923,2
1924,8
1925,5
1926,1
1927,2
1928,1
1929,5
1930,9
1931,7
1932,6
1933,4
1934,4
1935,4
1936,7
1937,2
1938,6
1939,2
1940,5
1941,4
1942,4
1943,7
1944,8
1945,6
1946,0
1947,0
1948,9
1949,7
1950,1
1951,3
1952,0
1953,8
1954,1
1955,9
1956,2
1957,8
1958,5
1959,4
1960,3
1961,4
1962,2
1963,3
1964,3
1965,1
1966,7
1967,3
1968,8
1969,1
1970,2
1971,4
1972,0
1973,2
1974,4
1975,5
1976,4
1977,1
1978,8
1979,3
1980,3
1981,7
1982,2
1983,0
1984,4
1985,7
1986,0
1987,8
1988,3
1989,9
1990,0
1991,4
1992,0
1993,5
1994,6
1995,0
1996,1
1997,3
1998,5
1999,8
2000,4
